MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,,,,,,,,,,
8,16,0,5449,57.00,55.30,,,,,,,,,,
8,16,1,5450,55.90,54.80,,,,,,,,,,
8,16,2,5451,55.00,54.50,,,,,,,,,,
8,16,3,5452,55.00,54.50,,,,,,,,,,
8,16,4,5453,55.00,54.50,,,,,,,,,,
8,16,5,5454,55.00,54.50,,,,,,,,,,
8,16,6,5455,55.00,54.50,,,,,,,,,,
8,16,7,5456,55.00,55.10,,,,,,,,,,
8,16,8,5457,55.90,55.50,,,,,,,,,,
8,16,9,5458,57.00,55.90,,,,,,,,,,
8,16,10,5459,59.00,57.20,,,,,,,,,,
8,16,11,5460,61.00,58.00,,,,,,,,,,
8,16,12,5461,61.00,58.60,,,,,,,,,,
8,16,13,5462,62.10,59.00,,,,,,,,,,
8,16,14,5463,63.00,59.30,,,,,,,,,,
8,16,15,5464,64.90,59.40,,,,,,,,,,
8,16,16,5465,64.90,60.00,,,,,,,,,,
8,16,17,5466,66.00,60.40,,,,,,,,,,
8,16,18,5467,63.00,58.70,,,,,,,,,,
8,16,19,5468,63.00,59.30,,,,,,,,,,
8,16,20,5469,62.10,58.30,,,,,,,,,,
8,16,21,5470,59.00,57.80,,,,,,,,,,
8,16,22,5471,57.90,56.70,,,,,,,,,,
8,16,23,5472,55.90,55.40,,,,,,,,,,
8,17,0,5473,57.00,56.40,,,,,,,,,,
8,17,1,5474,57.00,55.20,,,,,,,,,,
8,17,2,5475,55.90,54.70,,,,,,,,,,
8,17,3,5476,55.90,54.70,,,,,,,,,,
8,17,4,5477,54.00,52.80,,,,,,,,,,
8,17,5,5478,54.00,52.80,,,,,,,,,,
8,17,6,5479,55.00,53.20,,,,,,,,,,
8,17,7,5480,57.90,55.50,,,,,,,,,,
8,17,8,5481,57.90,55.50,,,,,,,,,,
8,17,9,5482,57.90,55.50,,,,,,,,,,
8,17,10,5483,59.00,56.60,,,,,,,,,,
8,17,11,5484,60.10,57.00,,,,,,,,,,
8,17,12,5485,62.10,58.30,,,,,,,,,,
8,17,13,5486,62.10,57.80,,,,,,,,,,
8,17,14,5487,64.00,59.00,,,,,,,,,,
8,17,15,5488,64.90,58.80,,,,,,,,,,
8,17,16,5489,64.00,57.40,,,,,,,,,,
8,17,17,5490,64.90,58.80,,,,,,,,,,
8,17,18,5491,64.00,59.00,,,,,,,,,,
8,17,19,5492,63.00,59.30,,,,,,,,,,
8,17,20,5493,60.10,57.00,,,,,,,,,,
8,17,21,5494,57.90,56.10,,,,,,,,,,
8,17,22,5495,57.00,55.20,,,,,,,,,,
8,17,23,5496,57.00,55.10,,,,,,,,,,
8,18,0,5497,57.00,54.60,,,,,,,,,,
8,18,1,5498,55.90,53.60,,,,,,,,,,
8,18,2,5499,54.00,52.30,,,,,,,,,,
8,18,3,5500,53.10,51.90,,,,,,,,,,
8,18,4,5501,54.00,52.30,,,,,,,,,,
8,18,5,5502,53.10,51.90,,,,,,,,,,
8,18,6,5503,53.10,51.90,,,,,,,,,,
8,18,7,5504,54.00,52.30,,,,,,,,,,
8,18,8,5505,55.00,54.40,,,,,,,,,,
8,18,9,5506,57.00,55.80,,,,,,,,,,
8,18,10,5507,57.90,56.10,,,,,,,,,,
8,18,11,5508,59.00,56.00,,,,,,,,,,
8,18,12,5509,57.90,55.50,,,,,,,,,,
8,18,13,5510,57.90,55.50,,,,,,,,,,
8,18,14,5511,55.90,54.20,,,,,,,,,,
8,18,15,5512,55.90,53.10,,,,,,,,,,
8,18,16,5513,55.00,52.70,,,,,,,,,,
8,18,17,5514,54.00,51.70,,,,,,,,,,
8,18,18,5515,54.00,52.30,,,,,,,,,,
8,18,19,5516,54.00,52.30,,,,,,,,,,
8,18,20,5517,54.00,52.30,,,,,,,,,,
8,18,21,5518,55.00,52.70,,,,,,,,,,
8,18,22,5519,53.10,52.00,,,,,,,,,,
8,18,23,5520,53.10,52.50,,,,,,,,,,
8,19,0,5521,52.00,52.00,,,,,,,,,,
8,19,1,5522,52.00,52.00,,,,,,,,,,
8,19,2,5523,52.00,51.50,,,,,,,,,,
8,19,3,5524,52.00,51.50,,,,,,,,,,
8,19,4,5525,52.00,51.50,,,,,,,,,,
8,19,5,5526,51.10,51.10,,,,,,,,,,
8,19,6,5527,51.10,51.20,,,,,,,,,,
8,19,7,5528,52.00,51.50,,,,,,,,,,
8,19,8,5529,52.00,52.10,,,,,,,,,,
8,19,9,5530,54.00,52.40,,,,,,,,,,
8,19,10,5531,52.00,52.10,,,,,,,,,,
8,19,11,5532,53.10,53.10,,,,,,,,,,
8,19,12,5533,53.10,52.50,,,,,,,,,,
8,19,13,5534,52.00,51.50,,,,,,,,,,
8,19,14,5535,52.00,50.90,,,,,,,,,,
8,19,15,5536,54.00,51.80,,,,,,,,,,
8,19,16,5537,53.10,51.40,,,,,,,,,,
8,19,17,5538,51.10,51.10,,,,,,,,,,
8,19,18,5539,52.00,50.90,,,,,,,,,,
8,19,19,5540,52.00,50.90,,,,,,,,,,
8,19,20,5541,52.00,50.90,,,,,,,,,,
8,19,21,5542,53.10,51.40,,,,,,,,,,
8,19,22,5543,51.10,50.50,,,,,,,,,,
8,19,23,5544,51.10,50.50,,,,,,,,,,
8,20,0,5545,51.10,50.50,,,,,,,,,,
8,20,1,5546,51.10,50.50,,,,,,,,,,
8,20,2,5547,51.10,50.50,,,,,,,,,,
8,20,3,5548,53.10,52.00,,,,,,,,,,
8,20,4,5549,51.10,50.50,,,,,,,,,,
8,20,5,5550,51.10,50.50,,,,,,,,,,
8,20,6,5551,51.10,50.50,,,,,,,,,,
8,20,7,5552,51.10,50.50,,,,,,,,,,
8,20,8,5553,51.10,51.10,,,,,,,,,,
8,20,9,5554,54.00,52.40,,,,,,,,,,
8,20,10,5555,53.10,52.00,,,,,,,,,,
8,20,11,5556,53.10,50.80,,,,,,,,,,
8,20,12,5557,54.00,51.80,,,,,,,,,,
8,20,13,5558,57.90,54.00,,,,,,,,,,
8,20,14,5559,60.10,54.30,,,,,,,,,,
8,20,15,5560,63.00,55.00,,,,,,,,,,
8,20,16,5561,61.00,53.70,,,,,,,,,,
8,20,17,5562,62.10,54.20,,,,,,,,,,
8,20,18,5563,61.00,53.20,,,,,,,,,,
8,20,19,5564,60.10,52.40,,,,,,,,,,
8,20,20,5565,60.10,52.40,,,,,,,,,,
8,20,21,5566,61.00,52.30,,,,,,,,,,
8,20,22,5567,59.00,51.40,,,,,,,,,,
8,20,23,5568,57.90,51.00,,,,,,,,,,
8,21,0,5569,57.00,50.60,,,,,,,,,,
8,21,1,5570,57.00,49.70,,,,,,,,,,
8,21,2,5571,55.90,49.20,,,,,,,,,,
8,21,3,5572,55.90,49.70,,,,,,,,,,
8,21,4,5573,52.00,48.90,,,,,,,,,,
8,21,5,5574,52.00,49.90,,,,,,,,,,
8,21,6,5575,53.10,50.40,,,,,,,,,,
8,21,7,5576,53.10,50.40,,,,,,,,,,
8,21,8,5577,53.10,50.40,,,,,,,,,,
8,21,9,5578,55.90,52.10,,,,,,,,,,
8,21,10,5579,55.90,52.60,,,,,,,,,,
8,21,11,5580,57.00,53.10,,,,,,,,,,
8,21,12,5581,57.90,54.00,,,,,,,,,,
8,21,13,5582,59.00,54.50,,,,,,,,,,
8,21,14,5583,60.10,54.90,,,,,,,,,,
8,21,15,5584,61.00,55.30,,,,,,,,,,
8,21,16,5585,60.10,54.90,,,,,,,,,,
8,21,17,5586,59.00,53.40,,,,,,,,,,
8,21,18,5587,57.90,52.90,,,,,,,,,,
8,21,19,5588,57.90,52.90,,,,,,,,,,
8,21,20,5589,55.90,51.60,,,,,,,,,,
8,21,21,5590,55.90,51.10,,,,,,,,,,
8,21,22,5591,55.90,51.10,,,,,,,,,,
8,21,23,5592,54.00,50.80,,,,,,,,,,
8,22,0,5593,54.00,51.80,,,,,,,,,,
8,22,1,5594,53.10,51.50,,,,,,,,,,
8,22,2,5595,52.00,51.00,,,,,,,,,,
8,22,3,5596,51.10,50.60,,,,,,,,,,
8,22,4,5597,51.10,50.60,,,,,,,,,,
8,22,5,5598,51.10,50.60,,,,,,,,,,
8,22,6,5599,51.10,50.60,,,,,,,,,,
8,22,7,5600,50.00,50.10,,,,,,,,,,
8,22,8,5601,51.10,50.60,,,,,,,,,,
8,22,9,5602,51.10,50.60,,,,,,,,,,
8,22,10,5603,52.00,50.40,,,,,,,,,,
8,22,11,5604,52.00,50.40,,,,,,,,,,
8,22,12,5605,52.00,51.00,,,,,,,,,,
8,22,13,5606,54.00,50.80,,,,,,,,,,
8,22,14,5607,54.00,51.90,,,,,,,,,,
8,22,15,5608,55.00,52.30,,,,,,,,,,
8,22,16,5609,55.90,52.70,,,,,,,,,,
8,22,17,5610,55.90,53.30,,,,,,,,,,
8,22,18,5611,57.90,53.60,,,,,,,,,,
8,22,19,5612,54.00,52.50,,,,,,,,,,
8,22,20,5613,54.00,51.90,,,,,,,,,,
8,22,21,5614,52.00,51.10,,,,,,,,,,
8,22,22,5615,52.00,51.70,,,,,,,,,,
8,22,23,5616,51.10,50.70,,,,,,,,,,
8,23,0,5617,51.10,50.70,,,,,,,,,,
8,23,1,5618,48.00,48.20,,,,,,,,,,
8,23,2,5619,46.90,47.10,,,,,,,,,,
8,23,3,5620,48.90,49.10,,,,,,,,,,
8,23,4,5621,50.00,48.50,,,,,,,,,,
8,23,5,5622,46.90,46.60,,,,,,,,,,
8,23,6,5623,50.00,47.50,,,,,,,,,,
8,23,7,5624,46.90,46.60,,,,,,,,,,
8,23,8,5625,48.90,49.10,,,,,,,,,,
8,23,9,5626,50.00,49.60,,,,,,,,,,
8,23,10,5627,52.00,51.00,,,,,,,,,,
8,23,11,5628,53.10,51.50,,,,,,,,,,
8,23,12,5629,54.00,52.50,,,,,,,,,,
8,23,13,5630,54.00,51.90,,,,,,,,,,
8,23,14,5631,55.00,52.30,,,,,,,,,,
8,23,15,5632,57.00,52.10,,,,,,,,,,
8,23,16,5633,55.90,51.60,,,,,,,,,,
8,23,17,5634,55.00,50.30,,,,,,,,,,
8,23,18,5635,54.00,49.30,,,,,,,,,,
8,23,19,5636,53.10,48.90,,,,,,,,,,
8,23,20,5637,52.00,48.40,,,,,,,,,,
8,23,21,5638,52.00,48.00,,,,,,,,,,
8,23,22,5639,52.00,48.40,,,,,,,,,,
8,23,23,5640,51.10,47.50,,,,,,,,,,
8,24,0,5641,51.10,47.50,,,,,,,,,,
8,24,1,5642,50.00,47.00,,,,,,,,,,
8,24,2,5643,48.90,46.50,,,,,,,,,,
8,24,3,5644,46.90,46.00,,,,,,,,,,
8,24,4,5645,46.00,45.60,,,,,,,,,,
8,24,5,5646,46.00,45.60,,,,,,,,,,
8,24,6,5647,48.00,46.50,,,,,,,,,,
8,24,7,5648,46.90,46.60,,,,,,,,,,
8,24,8,5649,48.00,47.60,,,,,,,,,,
8,24,9,5650,51.10,49.50,,,,,,,,,,
8,24,10,5651,52.00,49.40,,,,,,,,,,
8,24,11,5652,52.00,48.90,,,,,,,,,,
8,24,12,5653,52.00,50.40,,,,,,,,,,
8,24,13,5654,53.10,50.40,,,,,,,,,,
8,24,14,5655,53.10,50.40,,,,,,,,,,
8,24,15,5656,53.10,50.40,,,,,,,,,,
8,24,16,5657,54.00,49.80,,,,,,,,,,
8,24,17,5658,55.00,50.70,,,,,,,,,,
8,24,18,5659,55.00,49.70,,,,,,,,,,
8,24,19,5660,53.10,47.90,,,,,,,,,,
8,24,20,5661,52.00,47.90,,,,,,,,,,
8,24,21,5662,51.10,47.50,,,,,,,,,,
8,24,22,5663,50.00,47.00,,,,,,,,,,
8,24,23,5664,48.90,46.90,,,,,,,,,,
8,25,0,5665,48.00,47.10,,,,,,,,,,
8,25,1,5666,48.00,47.50,,,,,,,,,,
8,25,2,5667,48.00,47.10,,,,,,,,,,
8,25,3,5668,46.90,47.00,,,,,,,,,,
8,25,4,5669,48.00,47.50,,,,,,,,,,
8,25,5,5670,46.00,46.10,,,,,,,,,,
8,25,6,5671,46.90,46.60,,,,,,,,,,
8,25,7,5672,46.90,46.60,,,,,,,,,,
8,25,8,5673,48.00,47.10,,,,,,,,,,
8,25,9,5674,48.00,47.10,,,,,,,,,,
8,25,10,5675,48.90,47.50,,,,,,,,,,
8,25,11,5676,52.00,49.90,,,,,,,,,,
8,25,12,5677,55.00,52.30,,,,,,,,,,
8,25,13,5678,55.90,52.70,,,,,,,,,,
8,25,14,5679,59.00,53.00,,,,,,,,,,
8,25,15,5680,60.10,53.40,,,,,,,,,,
8,25,16,5681,62.10,53.30,,,,,,,,,,
8,25,17,5682,63.00,53.70,,,,,,,,,,
8,25,18,5683,61.00,54.30,,,,,,,,,,
8,25,19,5684,57.00,53.20,,,,,,,,,,
8,25,20,5685,57.00,52.10,,,,,,,,,,
8,25,21,5686,55.00,51.30,,,,,,,,,,
8,25,22,5687,51.10,50.60,,,,,,,,,,
8,25,23,5688,52.00,51.00,,,,,,,,,,
8,26,0,5689,52.00,50.40,,,,,,,,,,
8,26,1,5690,50.00,49.50,,,,,,,,,,
8,26,2,5691,51.10,49.50,,,,,,,,,,
8,26,3,5692,50.00,49.00,,,,,,,,,,
8,26,4,5693,48.00,47.10,,,,,,,,,,
8,26,5,5694,48.00,47.10,,,,,,,,,,
8,26,6,5695,46.00,45.10,,,,,,,,,,
8,26,7,5696,48.90,46.90,,,,,,,,,,
8,26,8,5697,50.00,47.00,,,,,,,,,,
8,26,9,5698,53.10,50.40,,,,,,,,,,
8,26,10,5699,55.90,50.10,,,,,,,,,,
8,26,11,5700,57.00,52.10,,,,,,,,,,
8,26,12,5701,57.90,51.50,,,,,,,,,,
8,26,13,5702,61.00,53.20,,,,,,,,,,
8,26,14,5703,63.00,53.60,,,,,,,,,,
8,26,15,5704,63.00,54.00,,,,,,,,,,
8,26,16,5705,63.00,55.00,,,,,,,,,,
8,26,17,5706,63.00,55.50,,,,,,,,,,
8,26,18,5707,61.00,54.20,,,,,,,,,,
8,26,19,5708,60.10,51.90,,,,,,,,,,
8,26,20,5709,55.90,51.60,,,,,,,,,,
8,26,21,5710,48.90,46.90,,,,,,,,,,
8,26,22,5711,50.00,47.40,,,,,,,,,,
8,26,23,5712,46.00,45.00,,,,,,,,,,
8,27,0,5713,48.90,46.40,,,,,,,,,,
8,27,1,5714,48.90,46.90,,,,,,,,,,
8,27,2,5715,50.00,48.40,,,,,,,,,,
8,27,3,5716,51.10,48.40,,,,,,,,,,
8,27,4,5717,48.90,46.90,,,,,,,,,,
8,27,5,5718,46.00,45.50,,,,,,,,,,
8,27,6,5719,45.00,45.00,,,,,,,,,,
8,27,7,5720,46.90,46.90,,,,,,,,,,
8,27,8,5721,52.00,49.30,,,,,,,,,,
8,27,9,5722,55.00,50.60,,,,,,,,,,
8,27,10,5723,55.90,51.50,,,,,,,,,,
8,27,11,5724,57.90,52.80,,,,,,,,,,
8,27,12,5725,59.00,53.80,,,,,,,,,,
8,27,13,5726,60.10,54.30,,,,,,,,,,
8,27,14,5727,59.00,54.40,,,,,,,,,,
8,27,15,5728,60.10,54.30,,,,,,,,,,
8,27,16,5729,60.10,54.30,,,,,,,,,,
8,27,17,5730,59.00,53.30,,,,,,,,,,
8,27,18,5731,60.10,51.90,,,,,,,,,,
8,27,19,5732,57.00,51.50,,,,,,,,,,
8,27,20,5733,53.10,50.80,,,,,,,,,,
8,27,21,5734,51.10,49.40,,,,,,,,,,
8,27,22,5735,46.90,46.50,,,,,,,,,,
8,27,23,5736,51.10,49.40,,,,,,,,,,
8,28,0,5737,48.90,47.40,,,,,,,,,,
8,28,1,5738,45.00,44.60,,,,,,,,,,
8,28,2,5739,45.00,44.60,,,,,,,,,,
8,28,3,5740,42.10,42.10,,,,,,,,,,
8,28,4,5741,42.10,42.20,,,,,,,,,,
8,28,5,5742,42.10,41.60,,,,,,,,,,
8,28,6,5743,41.00,41.10,,,,,,,,,,
8,28,7,5744,44.10,44.20,,,,,,,,,,
8,28,8,5745,45.00,44.60,,,,,,,,,,
8,28,9,5746,48.00,48.10,,,,,,,,,,
8,28,10,5747,51.10,49.50,,,,,,,,,,
8,28,11,5748,53.10,50.90,,,,,,,,,,
8,28,12,5749,55.00,51.70,,,,,,,,,,
8,28,13,5750,55.90,51.60,,,,,,,,,,
8,28,14,5751,57.90,52.90,,,,,,,,,,
8,28,15,5752,59.00,53.40,,,,,,,,,,
8,28,16,5753,59.00,54.00,,,,,,,,,,
8,28,17,5754,59.00,52.00,,,,,,,,,,
8,28,18,5755,57.00,51.10,,,,,,,,,,
8,28,19,5756,55.90,51.60,,,,,,,,,,
8,28,20,5757,52.00,48.40,,,,,,,,,,
8,28,21,5758,50.00,48.50,,,,,,,,,,
8,28,22,5759,48.90,48.00,,,,,,,,,,
8,28,23,5760,46.90,46.00,,,,,,,,,,
8,29,0,5761,48.90,48.00,,,,,,,,,,
8,29,1,5762,48.90,48.00,,,,,,,,,,
8,29,2,5763,48.90,48.00,,,,,,,,,,
8,29,3,5764,51.10,49.00,,,,,,,,,,
8,29,4,5765,50.00,49.00,,,,,,,,,,
8,29,5,5766,50.00,48.00,,,,,,,,,,
8,29,6,5767,51.10,47.00,,,,,,,,,,
8,29,7,5768,48.90,48.00,,,,,,,,,,
8,29,8,5769,52.00,49.40,,,,,,,,,,
8,29,9,5770,53.10,49.80,,,,,,,,,,
8,29,10,5771,53.10,50.90,,,,,,,,,,
8,29,11,5772,55.00,51.70,,,,,,,,,,
8,29,12,5773,59.00,53.40,,,,,,,,,,
8,29,13,5774,57.90,52.40,,,,,,,,,,
8,29,14,5775,57.90,51.90,,,,,,,,,,
8,29,15,5776,60.10,52.40,,,,,,,,,,
8,29,16,5777,55.00,49.30,,,,,,,,,,
8,29,17,5778,55.90,49.70,,,,,,,,,,
8,29,18,5779,55.00,49.20,,,,,,,,,,
8,29,19,5780,53.10,48.40,,,,,,,,,,
8,29,20,5781,53.10,48.40,,,,,,,,,,
8,29,21,5782,52.00,47.40,,,,,,,,,,
8,29,22,5783,52.00,47.40,,,,,,,,,,
8,29,23,5784,51.10,47.40,,,,,,,,,,
8,30,0,5785,48.00,45.50,,,,,,,,,,
8,30,1,5786,46.00,44.50,,,,,,,,,,
8,30,2,5787,45.00,44.50,,,,,,,,,,
8,30,3,5788,46.00,45.50,,,,,,,,,,
8,30,4,5789,45.00,44.50,,,,,,,,,,
8,30,5,5790,46.90,45.90,,,,,,,,,,
8,30,6,5791,46.90,46.50,,,,,,,,,,
8,30,7,5792,46.90,46.50,,,,,,,,,,
8,30,8,5793,46.90,45.90,,,,,,,,,,
8,30,9,5794,46.90,45.90,,,,,,,,,,
8,30,10,5795,48.00,47.40,,,,,,,,,,
8,30,11,5796,48.00,47.40,,,,,,,,,,
8,30,12,5797,50.00,48.30,,,,,,,,,,
8,30,13,5798,52.00,49.80,,,,,,,,,,
8,30,14,5799,53.10,49.70,,,,,,,,,,
8,30,15,5800,53.10,49.30,,,,,,,,,,
8,30,16,5801,55.00,50.10,,,,,,,,,,
8,30,17,5802,55.00,50.60,,,,,,,,,,
8,30,18,5803,54.00,49.70,,,,,,,,,,
8,30,19,5804,54.00,49.60,,,,,,,,,,
8,30,20,5805,51.10,48.30,,,,,,,,,,
8,30,21,5806,48.00,46.90,,,,,,,,,,
8,30,22,5807,48.90,47.30,,,,,,,,,,
8,30,23,5808,51.10,47.30,,,,,,,,,,
8,31,0,5809,51.10,47.30,,,,,,,,,,
8,31,1,5810,52.00,48.20,,,,,,,,,,
8,31,2,5811,50.00,46.80,,,,,,,,,,
8,31,3,5812,52.00,48.70,,,,,,,,,,
8,31,4,5813,50.00,47.80,,,,,,,,,,
8,31,5,5814,48.00,47.90,,,,,,,,,,
8,31,6,5815,48.90,48.30,,,,,,,,,,
8,31,7,5816,48.90,48.30,,,,,,,,,,
8,31,8,5817,48.90,48.30,,,,,,,,,,
8,31,9,5818,50.00,49.30,,,,,,,,,,
8,31,10,5819,51.10,49.80,,,,,,,,,,
8,31,11,5820,51.10,49.80,,,,,,,,,,
8,31,12,5821,54.00,51.00,,,,,,,,,,
8,31,13,5822,55.90,52.40,,,,,,,,,,
8,31,14,5823,60.10,54.20,,,,,,,,,,
8,31,15,5824,60.10,54.20,,,,,,,,,,
8,31,16,5825,62.10,55.00,,,,,,,,,,
8,31,17,5826,61.00,54.60,,,,,,,,,,
8,31,18,5827,59.00,51.80,,,,,,,,,,
8,31,19,5828,56.70,51.00,,,,,,,,,,
8,31,20,5829,55.60,50.20,,,,,,,,,,
8,31,21,5830,55.60,50.80,,,,,,,,,,
8,31,22,5831,55.00,50.60,,,,,,,,,,
8,31,23,5832,55.20,50.90,,,,,,,,,,
9,1,0,5833,55.00,50.90,,,,,,,,,,
9,1,1,5834,54.90,51.20,,,,,,,,,,
9,1,2,5835,54.50,51.40,,,,,,,,,,
9,1,3,5836,53.60,51.10,,,,,,,,,,
9,1,4,5837,53.20,51.30,,,,,,,,,,
9,1,5,5838,52.90,51.30,,,,,,,,,,
9,1,6,5839,52.30,51.40,,,,,,,,,,
9,1,7,5840,52.00,51.50,,,,,,,,,,
9,1,8,5841,53.10,52.00,,,,,,,,,,
9,1,9,5842,54.00,52.30,,,,,,,,,,
9,1,10,5843,54.00,52.80,,,,,,,,,,
9,1,11,5844,57.00,53.00,,,,,,,,,,
9,1,12,5845,57.90,53.40,,,,,,,,,,
9,1,13,5846,59.00,53.80,,,,,,,,,,
9,1,14,5847,59.00,53.80,,,,,,,,,,
9,1,15,5848,57.90,52.80,,,,,,,,,,
9,1,16,5849,55.90,52.60,,,,,,,,,,
9,1,17,5850,59.00,53.30,,,,,,,,,,
9,1,18,5851,57.90,53.40,,,,,,,,,,
9,1,19,5852,57.90,53.40,,,,,,,,,,
9,1,20,5853,57.90,54.50,,,,,,,,,,
9,1,21,5854,57.00,53.00,,,,,,,,,,
9,1,22,5855,55.00,49.60,,,,,,,,,,
9,1,23,5856,54.00,47.80,,,,,,,,,,
9,2,0,5857,53.10,46.50,,,,,,,,,,
9,2,1,5858,51.10,45.10,,,,,,,,,,
9,2,2,5859,50.00,44.60,,,,,,,,,,
9,2,3,5860,50.00,44.60,,,,,,,,,,
9,2,4,5861,50.00,44.60,,,,,,,,,,
9,2,5,5862,48.90,44.00,,,,,,,,,,
9,2,6,5863,50.00,45.00,,,,,,,,,,
9,2,7,5864,50.00,45.00,,,,,,,,,,
9,2,8,5865,51.10,45.90,,,,,,,,,,
9,2,9,5866,53.10,46.90,,,,,,,,,,
9,2,10,5867,54.00,47.80,,,,,,,,,,
9,2,11,5868,55.00,48.20,,,,,,,,,,
9,2,12,5869,57.00,49.50,,,,,,,,,,
9,2,13,5870,57.90,49.90,,,,,,,,,,
9,2,14,5871,60.10,50.90,,,,,,,,,,
9,2,15,5872,60.10,50.90,,,,,,,,,,
9,2,16,5873,59.00,50.40,,,,,,,,,,
9,2,17,5874,60.10,48.90,,,,,,,,,,
9,2,18,5875,59.00,50.90,,,,,,,,,,
9,2,19,5876,54.00,50.60,,,,,,,,,,
9,2,20,5877,53.10,49.20,,,,,,,,,,
9,2,21,5878,48.90,47.30,,,,,,,,,,
9,2,22,5879,48.00,46.90,,,,,,,,,,
9,2,23,5880,46.90,46.40,,,,,,,,,,
9,3,0,5881,46.90,46.40,,,,,,,,,,
9,3,1,5882,46.90,46.40,,,,,,,,,,
9,3,2,5883,46.90,46.40,,,,,,,,,,
9,3,3,5884,48.90,47.80,,,,,,,,,,
9,3,4,5885,48.90,47.40,,,,,,,,,,
9,3,5,5886,50.00,48.40,,,,,,,,,,
9,3,6,5887,48.90,47.40,,,,,,,,,,
9,3,7,5888,48.00,46.40,,,,,,,,,,
9,3,8,5889,48.90,47.40,,,,,,,,,,
9,3,9,5890,50.00,47.90,,,,,,,,,,
9,3,10,5891,53.10,50.80,,,,,,,,,,
9,3,11,5892,53.10,50.30,,,,,,,,,,
9,3,12,5893,54.00,51.20,,,,,,,,,,
9,3,13,5894,55.00,50.60,,,,,,,,,,
9,3,14,5895,55.90,51.00,,,,,,,,,,
9,3,15,5896,57.90,51.40,,,,,,,,,,
9,3,16,5897,57.00,51.50,,,,,,,,,,
9,3,17,5898,57.00,52.50,,,,,,,,,,
9,3,18,5899,55.90,51.00,,,,,,,,,,
9,3,19,5900,55.00,50.60,,,,,,,,,,
9,3,20,5901,52.00,49.80,,,,,,,,,,
9,3,21,5902,51.10,49.40,,,,,,,,,,
9,3,22,5903,50.00,48.40,,,,,,,,,,
9,3,23,5904,48.90,47.40,,,,,,,,,,
9,4,0,5905,48.90,47.40,,,,,,,,,,
9,4,1,5906,46.90,45.90,,,,,,,,,,
9,4,2,5907,46.00,45.00,,,,,,,,,,
9,4,3,5908,42.10,41.60,,,,,,,,,,
9,4,4,5909,41.00,40.50,,,,,,,,,,
9,4,5,5910,44.10,43.60,,,,,,,,,,
9,4,6,5911,45.00,44.50,,,,,,,,,,
9,4,7,5912,44.10,42.60,,,,,,,,,,
9,4,8,5913,44.10,43.60,,,,,,,,,,
9,4,9,5914,45.00,44.00,,,,,,,,,,
9,4,10,5915,46.90,45.50,,,,,,,,,,
9,4,11,5916,51.10,47.90,,,,,,,,,,
9,4,12,5917,52.00,48.20,,,,,,,,,,
9,4,13,5918,55.90,49.10,,,,,,,,,,
9,4,14,5919,59.00,50.10,,,,,,,,,,
9,4,15,5920,57.90,51.40,,,,,,,,,,
9,4,16,5921,57.00,50.50,,,,,,,,,,
9,4,17,5922,57.90,50.50,,,,,,,,,,
9,4,18,5923,57.00,51.40,,,,,,,,,,
9,4,19,5924,57.00,52.40,,,,,,,,,,
9,4,20,5925,57.00,50.10,,,,,,,,,,
9,4,21,5926,55.90,48.20,,,,,,,,,,
9,4,22,5927,53.10,47.40,,,,,,,,,,
9,4,23,5928,50.00,43.70,,,,,,,,,,
9,5,0,5929,48.90,43.60,,,,,,,,,,
9,5,1,5930,46.90,42.50,,,,,,,,,,
9,5,2,5931,46.90,42.20,,,,,,,,,,
9,5,3,5932,46.00,41.70,,,,,,,,,,
9,5,4,5933,45.00,42.00,,,,,,,,,,
9,5,5,5934,45.00,41.20,,,,,,,,,,
9,5,6,5935,39.00,37.50,,,,,,,,,,
9,5,7,5936,39.90,38.00,,,,,,,,,,
9,5,8,5937,46.90,43.00,,,,,,,,,,
9,5,9,5938,48.00,43.00,,,,,,,,,,
9,5,10,5939,52.00,45.50,,,,,,,,,,
9,5,11,5940,55.00,47.20,,,,,,,,,,
9,5,12,5941,57.90,47.80,,,,,,,,,,
9,5,13,5942,57.90,49.50,,,,,,,,,,
9,5,14,5943,59.00,48.70,,,,,,,,,,
9,5,15,5944,62.10,50.40,,,,,,,,,,
9,5,16,5945,61.00,51.20,,,,,,,,,,
9,5,17,5946,61.00,52.60,,,,,,,,,,
9,5,18,5947,57.00,51.30,,,,,,,,,,
9,5,19,5948,55.90,49.90,,,,,,,,,,
9,5,20,5949,52.00,50.10,,,,,,,,,,
9,5,21,5950,50.00,48.20,,,,,,,,,,
9,5,22,5951,48.90,46.70,,,,,,,,,,
9,5,23,5952,46.90,45.70,,,,,,,,,,
9,6,0,5953,50.00,47.20,,,,,,,,,,
9,6,1,5954,51.10,48.70,,,,,,,,,,
9,6,2,5955,51.10,48.20,,,,,,,,,,
9,6,3,5956,50.00,46.20,,,,,,,,,,
9,6,4,5957,51.10,46.70,,,,,,,,,,
9,6,5,5958,48.90,46.60,,,,,,,,,,
9,6,6,5959,46.90,45.70,,,,,,,,,,
9,6,7,5960,48.00,46.20,,,,,,,,,,
9,6,8,5961,48.90,46.20,,,,,,,,,,
9,6,9,5962,51.10,47.70,,,,,,,,,,
9,6,10,5963,53.10,48.60,,,,,,,,,,
9,6,11,5964,55.00,49.00,,,,,,,,,,
9,6,12,5965,57.00,50.30,,,,,,,,,,
