MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,29,11,684,15.30,11.90,
1,29,12,685,16.70,13.10,
1,29,13,686,18.00,13.90,
1,29,14,687,18.30,14.30,
1,29,15,688,18.70,14.50,
1,29,16,689,19.00,14.50,
1,29,17,690,17.10,13.00,
1,29,18,691,14.90,11.20,
1,29,19,692,12.90,9.10,
1,29,20,693,12.00,8.70,
1,29,21,694,10.90,7.80,
1,29,22,695,10.00,6.90,
1,29,23,696,8.80,6.00,
1,30,0,697,7.30,4.70,
1,30,1,698,6.10,3.50,
1,30,2,699,5.00,2.70,
1,30,3,700,4.10,1.90,
1,30,4,701,3.00,0.80,
1,30,5,702,2.70,0.70,
1,30,6,703,2.30,0.40,
1,30,7,704,1.90,-0.10,
1,30,8,705,3.90,1.80,
1,30,9,706,6.10,3.80,
1,30,10,707,8.10,5.30,
1,30,11,708,10.00,7.20,
1,30,12,709,12.00,8.90,
1,30,13,710,14.00,10.40,
1,30,14,711,15.60,11.70,
1,30,15,712,17.40,12.90,
1,30,16,713,19.00,13.60,
1,30,17,714,16.70,12.30,
1,30,18,715,14.40,10.60,
1,30,19,716,12.00,8.60,
1,30,20,717,9.70,6.90,
1,30,21,718,7.30,4.80,
1,30,22,719,5.00,2.70,
1,30,23,720,3.00,1.10,
1,31,0,721,1.00,-0.70,
1,31,1,722,-0.90,-2.40,
1,31,2,723,-1.30,-2.70,
1,31,3,724,-1.70,-3.10,
1,31,4,725,-2.00,-3.50,
1,31,5,726,-3.30,-4.50,
1,31,6,727,-4.70,-5.70,
1,31,7,728,-6.00,-6.90,
1,31,8,729,-2.00,-3.10,
1,31,9,730,2.10,0.60,
1,31,10,731,6.10,4.00,
1,31,11,732,12.00,9.50,
1,31,12,733,18.10,14.90,
1,31,13,734,24.10,19.70,
1,31,14,735,25.30,21.00,
1,31,15,736,26.80,22.10,
1,31,16,737,28.00,22.70,
1,31,17,738,26.10,21.70,
1,31,18,739,23.90,20.10,
1,31,19,740,20.70,17.40,
1,31,20,741,18.50,15.90,
1,31,21,742,16.50,14.30,
1,31,22,743,15.30,13.20,
1,31,23,744,14.20,12.20,
2,1,0,745,13.50,11.60,
2,1,1,746,12.70,10.70,
2,1,2,747,12.90,10.80,
2,1,3,748,13.30,11.00,
2,1,4,749,14.20,11.50,
2,1,5,750,14.20,11.70,
2,1,6,751,14.20,11.60,
2,1,7,752,14.00,11.10,
2,1,8,753,16.70,13.60,
2,1,9,754,19.20,15.70,
2,1,10,755,21.90,17.50,
2,1,11,756,23.90,19.50,
2,1,12,757,26.10,21.30,
2,1,13,758,28.00,22.30,
2,1,14,759,27.30,22.60,
2,1,15,760,26.80,22.50,
2,1,16,761,26.10,21.80,
2,1,17,762,24.60,20.70,
2,1,18,763,23.40,19.60,
2,1,19,764,21.90,17.80,
2,1,20,765,20.70,16.90,
2,1,21,766,19.20,15.40,
2,1,22,767,18.00,13.80,
2,1,23,768,17.10,13.40,
2,2,0,769,16.00,12.50,
2,2,1,770,15.10,11.50,
2,2,2,771,14.40,11.10,
2,2,3,772,13.60,10.40,
2,2,4,773,12.90,9.50,
2,2,5,774,11.70,8.70,
2,2,6,775,10.20,7.40,
2,2,7,776,9.00,6.10,
2,2,8,777,12.00,8.90,
2,2,9,778,14.90,11.20,
2,2,10,779,18.00,13.50,
2,2,11,780,20.30,15.70,
2,2,12,781,22.60,17.40,
2,2,13,782,25.00,18.90,
2,2,14,783,25.30,19.70,
2,2,15,784,25.70,20.30,
2,2,16,785,26.10,20.40,
2,2,17,786,24.40,19.60,
2,2,18,787,22.60,18.20,
2,2,19,788,21.00,16.60,
2,2,20,789,20.70,16.70,
2,2,21,790,20.30,16.40,
2,2,22,791,19.90,15.80,
2,2,23,792,18.00,14.70,
2,3,0,793,16.00,13.10,
2,3,1,794,14.00,11.20,
2,3,2,795,14.40,11.80,
2,3,3,796,14.70,12.20,
2,3,4,797,15.10,12.30,
2,3,5,798,16.70,14.00,
2,3,6,799,18.30,15.50,
2,3,7,800,19.90,16.70,
2,3,8,801,22.30,19.10,
2,3,9,802,24.60,21.00,
2,3,10,803,27.00,22.60,
2,3,11,804,27.70,24.10,
2,3,12,805,28.20,25.10,
2,3,13,806,28.90,25.80,
2,3,14,807,29.70,26.90,
2,3,15,808,30.20,27.40,
2,3,16,809,30.90,27.70,
2,3,17,810,30.90,27.90,
2,3,18,811,30.90,27.80,
2,3,19,812,30.90,27.40,
